SeniorCitizen,Tenure,MonthlyCharges,InternetService,TechSupport,Contract,PaymentMethod,NumComplaints,AvgDailyUsageHours,TotalCharges
0,9,35.87,DSL,No,One year,Electronic check,0,1.51,387.4
0,45,36.11,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,0.58,1659.62
0,56,22.82,Fiber optic,No,Two year,Mailed check,0,3.02,1252.63
0,34,34.0,DSL,Yes,Month-to-month,Bank transfer (automatic),0,0.67,1128.0
0,71,130.37,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.88,9265.44
0,2,99.66,DSL,No,One year,Mailed check,1,5.89,145.52
0,65,57.45,DSL,No,One year,Bank transfer (automatic),0,0.36,3723.23
0,52,115.2,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,1.25,5990.16
1,51,78.6,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,2.99,3972.17
0,52,37.06,Fiber optic,No,Month-to-month,Mailed check,0,0.57,1915.59
0,53,126.14,DSL,No,Month-to-month,Bank transfer (automatic),0,0.02,6643.24
0,46,60.64,No,No,One year,Mailed check,0,3.4,2916.53
0,2,103.86,Fiber optic,No,One year,Mailed check,0,1.45,292.42
1,64,54.87,No,No,Month-to-month,Mailed check,1,0.39,3496.87
0,14,80.01,Fiber optic,No,Two year,Mailed check,0,0.49,1069.69
0,33,117.95,Fiber optic,No,One year,Electronic check,0,2.41,3744.0
1,49,38.81,DSL,Yes,Month-to-month,Credit card (automatic),0,1.54,1830.21
1,32,137.27,Fiber optic,No,Month-to-month,Credit card (automatic),1,1.98,4440.37
0,2,28.43,Fiber optic,No,Month-to-month,Mailed check,0,1.29,50.18
0,1,84.08,DSL,No,Two year,Bank transfer (automatic),1,2.34,97.45
0,3,129.92,Fiber optic,No,One year,Mailed check,1,2.58,418.17
0,15,133.48,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.73,1980.25
0,53,47.85,Fiber optic,No,Two year,Electronic check,0,3.47,2593.03
0,32,37.28,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,1.06,1218.37
0,8,106.93,DSL,No,Two year,Mailed check,1,0.26,845.95
0,56,25.04,DSL,No,Month-to-month,Electronic check,0,0.37,1397.55
0,39,78.23,Fiber optic,No,Month-to-month,Mailed check,0,1.99,3106.89
1,51,115.56,DSL,Yes,One year,Mailed check,1,0.71,5933.73
0,15,87.23,DSL,No,Month-to-month,Electronic check,0,0.46,1234.78
1,7,42.56,No,No,One year,Bank transfer (automatic),1,1.39,360.44
1,59,78.45,DSL,Yes,One year,Bank transfer (automatic),0,2.29,4643.37
0,35,130.55,Fiber optic,Yes,One year,Bank transfer (automatic),0,0.17,4548.16
0,2,94.07,No,Yes,Two year,Mailed check,0,0.89,143.73
0,14,106.58,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,2.21,1480.35
0,22,60.35,Fiber optic,Yes,Two year,Bank transfer (automatic),0,3.51,1326.74
0,2,42.62,No,Yes,One year,Mailed check,1,0.02,39.5
0,29,50.68,No,No,Month-to-month,Electronic check,0,1.6,1485.55
1,44,83.98,Fiber optic,No,Month-to-month,Credit card (automatic),1,1.36,3635.88
0,16,53.63,Fiber optic,Yes,Two year,Bank transfer (automatic),0,1.09,736.25
0,57,85.04,Fiber optic,Yes,Month-to-month,Electronic check,0,0.26,4850.62
0,57,104.94,No,No,One year,Mailed check,0,2.03,6008.34
0,56,108.13,No,Yes,Month-to-month,Mailed check,0,0.75,6099.35
1,6,39.76,No,Yes,Month-to-month,Bank transfer (automatic),0,0.4,297.69
0,38,110.05,Fiber optic,No,Two year,Bank transfer (automatic),1,2.85,4100.35
0,57,100.72,Fiber optic,No,Month-to-month,Electronic check,0,0.55,5752.32
0,55,21.44,DSL,No,One year,Bank transfer (automatic),0,0.33,1224.41
0,14,27.06,DSL,No,Month-to-month,Electronic check,0,0.56,381.76
0,43,97.55,Fiber optic,No,Two year,Mailed check,0,0.3,4191.59
0,11,66.04,DSL,No,One year,Electronic check,0,2.25,750.85
0,7,37.53,DSL,No,Month-to-month,Mailed check,0,0.3,318.27
1,40,25.33,No,No,Month-to-month,Bank transfer (automatic),1,1.89,1014.02
1,33,39.13,DSL,No,Month-to-month,Credit card (automatic),0,0.27,1305.45
0,45,134.9,No,No,Month-to-month,Electronic check,0,0.38,6035.95
0,28,107.31,DSL,Yes,One year,Credit card (automatic),0,0.63,2964.51
0,15,83.32,No,Yes,Month-to-month,Electronic check,0,4.5,1173.9
0,4,132.98,Fiber optic,No,Two year,Electronic check,0,3.68,440.22
0,4,94.29,DSL,No,Month-to-month,Credit card (automatic),0,0.13,404.91
0,29,107.08,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,0.61,3098.01
0,49,53.92,No,No,Month-to-month,Bank transfer (automatic),1,0.64,2634.6
0,4,90.68,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,0.36,398.54
0,12,37.22,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,0.86,538.89
0,48,68.54,No,Yes,Month-to-month,Bank transfer (automatic),1,2.07,3294.79
0,49,23.99,DSL,No,Two year,Credit card (automatic),1,0.16,1115.44
0,13,46.0,No,Yes,Two year,Credit card (automatic),2,1.67,601.19
1,45,28.98,DSL,No,Month-to-month,Bank transfer (automatic),0,0.45,1347.22
0,33,66.53,Fiber optic,Yes,One year,Credit card (automatic),0,1.54,2108.27
0,70,121.16,DSL,Yes,Two year,Electronic check,0,1.72,8540.55
0,46,65.35,Fiber optic,No,One year,Electronic check,0,1.95,2960.2
0,59,119.8,DSL,No,Month-to-month,Credit card (automatic),2,2.97,7139.22
0,10,98.78,DSL,No,One year,Credit card (automatic),1,3.45,980.88
0,49,81.14,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,2.14,3928.67
1,3,48.43,Fiber optic,Yes,Month-to-month,Mailed check,0,0.98,173.38
0,40,130.66,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.07,5191.92
1,58,26.5,Fiber optic,Yes,One year,Electronic check,0,4.15,1419.79
0,59,102.67,DSL,No,Month-to-month,Credit card (automatic),0,1.38,6043.76
0,61,94.55,No,No,Month-to-month,Mailed check,0,1.15,5850.06
0,24,72.92,Fiber optic,No,Two year,Bank transfer (automatic),1,0.41,1710.78
0,32,48.84,DSL,No,Two year,Mailed check,1,1.73,1476.88
0,18,71.68,Fiber optic,No,Month-to-month,Mailed check,0,7.87,1236.82
0,56,124.73,Fiber optic,Yes,One year,Electronic check,0,0.6,6955.48
0,14,120.41,DSL,No,One year,Credit card (automatic),0,2.41,1761.22
0,40,132.97,DSL,No,Month-to-month,Electronic check,0,0.52,5231.22
0,68,56.94,No,Yes,Month-to-month,Mailed check,0,1.0,3856.0
0,59,66.45,Fiber optic,No,Month-to-month,Mailed check,1,0.36,3854.33
1,21,22.25,Fiber optic,No,Two year,Credit card (automatic),0,1.08,490.3
0,42,133.15,No,No,Two year,Bank transfer (automatic),0,0.92,5645.48
0,31,59.53,DSL,Yes,Month-to-month,Electronic check,0,0.06,1866.21
0,12,68.5,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.72,830.46
0,37,128.94,DSL,No,Two year,Mailed check,0,0.1,4712.24
0,25,83.19,DSL,No,One year,Bank transfer (automatic),0,0.9,2057.99
0,4,87.94,DSL,No,Month-to-month,Electronic check,0,5.88,354.02
0,48,41.15,Fiber optic,Yes,Month-to-month,Mailed check,0,0.52,2044.85
0,4,79.84,DSL,Yes,One year,Mailed check,0,1.09,257.84
0,70,130.19,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.21,9075.7
0,47,87.05,No,No,One year,Credit card (automatic),0,0.25,4104.04
1,17,50.61,Fiber optic,Yes,One year,Credit card (automatic),0,0.66,924.1
0,5,23.74,DSL,No,One year,Electronic check,0,1.01,85.02
1,65,60.36,DSL,No,Month-to-month,Credit card (automatic),0,1.81,4034.46
0,41,88.71,Fiber optic,No,One year,Mailed check,0,0.92,3605.06
0,51,25.11,Fiber optic,No,Month-to-month,Mailed check,0,0.04,1224.27
1,10,93.18,No,No,One year,Bank transfer (automatic),0,0.47,913.62
1,25,82.81,No,Yes,Month-to-month,Mailed check,0,0.04,2027.76
0,20,114.01,Fiber optic,No,Month-to-month,Mailed check,0,3.75,2287.68
0,65,23.47,DSL,No,Month-to-month,Electronic check,0,0.04,1566.79
0,39,113.7,No,No,One year,Credit card (automatic),0,0.08,4472.01
0,55,82.51,Fiber optic,No,One year,Credit card (automatic),0,0.53,4576.95
0,50,64.46,Fiber optic,No,One year,Credit card (automatic),0,1.5,3204.82
0,19,135.85,Fiber optic,No,Month-to-month,Electronic check,0,0.66,2585.67
1,56,39.21,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.1,2118.54
0,4,84.96,No,No,Month-to-month,Bank transfer (automatic),0,2.71,287.98
0,13,58.52,DSL,No,Month-to-month,Credit card (automatic),0,1.81,809.81
0,23,83.3,No,No,One year,Mailed check,0,0.76,1905.65
0,67,86.27,DSL,No,Month-to-month,Electronic check,0,1.69,5777.41
0,51,30.73,No,No,Month-to-month,Bank transfer (automatic),0,0.48,1585.61
0,47,99.34,Fiber optic,Yes,Two year,Electronic check,0,1.13,4562.0
0,46,96.14,DSL,No,One year,Bank transfer (automatic),0,3.19,4437.65
1,59,112.34,DSL,Yes,One year,Bank transfer (automatic),0,0.17,6605.33
0,2,30.88,Fiber optic,No,Two year,Mailed check,0,2.81,101.32
0,8,55.67,DSL,No,Month-to-month,Credit card (automatic),0,2.33,439.9
0,23,98.01,Fiber optic,No,One year,Credit card (automatic),1,4.47,2205.66
1,3,36.41,DSL,Yes,Month-to-month,Bank transfer (automatic),0,1.08,96.41
0,8,101.31,DSL,No,Month-to-month,Bank transfer (automatic),0,0.48,749.14
0,0,27.08,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.65,65.54
0,34,60.19,Fiber optic,Yes,Month-to-month,Electronic check,0,1.53,2064.96
0,11,121.61,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.23,1392.26
0,17,112.91,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,0.65,1963.37
0,9,97.37,Fiber optic,Yes,Two year,Electronic check,0,1.94,837.88
1,17,124.46,Fiber optic,No,Two year,Electronic check,0,1.28,2124.13
0,23,105.11,DSL,No,Two year,Credit card (automatic),0,0.1,2435.68
0,0,82.33,DSL,No,Two year,Credit card (automatic),0,1.03,34.81
0,71,137.57,DSL,No,Two year,Electronic check,0,1.11,9802.3
0,15,103.38,Fiber optic,Yes,Month-to-month,Electronic check,0,1.81,1527.88
0,14,92.16,Fiber optic,No,Month-to-month,Mailed check,0,0.02,1321.21
0,61,69.06,Fiber optic,Yes,Month-to-month,Mailed check,1,0.84,4230.07
0,4,128.29,Fiber optic,Yes,One year,Credit card (automatic),0,3.27,468.85
0,44,55.49,DSL,No,One year,Bank transfer (automatic),0,0.04,2411.01
1,51,21.11,Fiber optic,No,Month-to-month,Electronic check,1,1.67,1107.28
0,70,43.61,DSL,No,Month-to-month,Credit card (automatic),0,0.38,3048.4
0,6,33.14,Fiber optic,Yes,Month-to-month,Mailed check,0,0.74,194.34
0,26,58.28,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,3.23,1480.87
0,12,119.11,No,No,One year,Mailed check,1,0.68,1482.02
0,16,98.18,No,Yes,Month-to-month,Mailed check,1,1.18,1637.35
0,43,40.28,Fiber optic,Yes,Two year,Mailed check,0,0.14,1701.71
1,12,114.66,No,No,Two year,Bank transfer (automatic),2,0.59,1416.71
0,4,80.51,DSL,No,Month-to-month,Mailed check,0,0.23,354.02
1,32,81.53,DSL,Yes,Two year,Credit card (automatic),0,1.24,2582.97
1,3,63.45,No,Yes,Two year,Bank transfer (automatic),0,0.92,163.37
0,25,123.75,No,No,One year,Electronic check,0,0.46,3128.74
0,67,58.2,Fiber optic,No,Two year,Electronic check,0,11.83,3813.32
1,15,31.3,Fiber optic,Yes,Month-to-month,Electronic check,0,0.25,363.11
1,21,56.33,No,No,Two year,Electronic check,1,2.62,1245.77
0,35,105.84,DSL,No,Month-to-month,Mailed check,0,0.05,3706.88
0,57,98.91,DSL,Yes,Two year,Mailed check,0,2.81,5659.54
0,54,42.56,Fiber optic,No,Month-to-month,Electronic check,1,0.97,2421.28
1,34,33.41,DSL,Yes,One year,Bank transfer (automatic),1,2.64,1147.23
0,24,99.3,Fiber optic,No,Month-to-month,Mailed check,0,2.06,2405.03
0,71,101.17,No,Yes,Month-to-month,Mailed check,0,1.28,7172.62
0,60,63.94,DSL,No,Two year,Bank transfer (automatic),1,0.7,3814.44
0,17,121.14,No,No,One year,Bank transfer (automatic),0,1.64,2001.0
0,57,137.38,No,No,Two year,Credit card (automatic),0,2.68,7860.17
0,56,44.68,No,No,Month-to-month,Bank transfer (automatic),0,1.05,2508.11
1,62,89.25,No,Yes,Two year,Electronic check,0,0.8,5486.15
0,11,20.64,Fiber optic,No,One year,Electronic check,0,0.23,275.77
0,10,105.57,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,3.4,1030.28
0,12,69.71,No,No,One year,Credit card (automatic),0,0.47,842.09
0,34,43.19,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,0.2,1497.11
0,26,110.27,Fiber optic,No,Two year,Electronic check,1,0.1,2879.43
0,66,117.28,Fiber optic,Yes,Month-to-month,Electronic check,0,2.08,7732.08
0,44,33.34,Fiber optic,Yes,One year,Bank transfer (automatic),0,1.69,1400.86
0,66,24.92,Fiber optic,No,One year,Mailed check,1,0.19,1657.28
0,21,60.09,Fiber optic,Yes,One year,Credit card (automatic),0,1.13,1312.19
0,41,95.12,Fiber optic,No,One year,Electronic check,0,0.25,3843.54
0,19,115.21,Fiber optic,Yes,Two year,Bank transfer (automatic),0,0.73,2123.1
0,47,85.53,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,2.29,4094.44
0,17,89.69,DSL,No,Month-to-month,Bank transfer (automatic),0,0.39,1476.0
0,69,115.98,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,0.04,7975.46
0,5,83.46,DSL,Yes,Month-to-month,Mailed check,0,0.32,402.7
0,38,93.34,No,Yes,Month-to-month,Bank transfer (automatic),0,0.77,3588.66
0,10,81.95,No,Yes,One year,Bank transfer (automatic),0,0.41,748.89
0,24,125.65,Fiber optic,Yes,Month-to-month,Mailed check,0,1.92,3001.92
0,54,48.26,No,Yes,Two year,Bank transfer (automatic),0,2.34,2548.66
0,57,51.68,Fiber optic,Yes,Month-to-month,Electronic check,0,0.41,3049.23
0,36,35.36,DSL,No,Month-to-month,Credit card (automatic),0,0.47,1242.95
0,15,118.34,Fiber optic,Yes,Month-to-month,Mailed check,0,1.23,1726.49
0,69,69.41,DSL,No,Month-to-month,Mailed check,0,2.09,4753.69
0,36,61.75,Fiber optic,No,Month-to-month,Credit card (automatic),0,4.8,2213.84
0,52,137.76,Fiber optic,Yes,One year,Bank transfer (automatic),0,0.54,7171.28
0,15,131.22,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,3.63,2003.93
0,17,136.64,Fiber optic,Yes,Month-to-month,Electronic check,0,0.3,2283.13
0,18,37.08,Fiber optic,No,Month-to-month,Mailed check,0,0.06,629.53
0,43,126.95,DSL,No,Month-to-month,Bank transfer (automatic),0,2.36,5355.52
0,1,59.45,Fiber optic,No,One year,Bank transfer (automatic),0,0.98,5.47
0,57,21.52,DSL,No,Month-to-month,Credit card (automatic),0,0.12,1195.89
1,9,66.96,DSL,Yes,Month-to-month,Mailed check,0,0.11,679.79
0,45,81.1,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.02,3653.28
0,18,32.99,DSL,No,Two year,Mailed check,0,0.55,576.48
0,37,84.52,DSL,No,Month-to-month,Credit card (automatic),0,1.99,3204.06
0,36,118.34,DSL,No,Month-to-month,Bank transfer (automatic),0,1.64,4247.01
0,44,65.32,Fiber optic,Yes,One year,Credit card (automatic),0,12.01,2832.16
0,33,62.32,No,No,Two year,Mailed check,1,1.35,2016.11
0,1,60.66,No,No,Month-to-month,Electronic check,0,0.18,5.19
0,43,130.77,Fiber optic,No,One year,Credit card (automatic),0,5.76,5583.06
0,26,25.85,Fiber optic,No,Two year,Electronic check,1,1.77,674.71
0,47,73.41,DSL,No,Month-to-month,Bank transfer (automatic),0,0.7,3440.54
1,6,51.75,DSL,No,Two year,Credit card (automatic),1,0.43,362.89
0,26,127.26,Fiber optic,No,One year,Electronic check,0,0.38,3325.55
0,70,31.53,Fiber optic,Yes,Month-to-month,Credit card (automatic),1,4.69,2256.41
0,17,69.37,Fiber optic,No,Two year,Credit card (automatic),0,0.82,1248.52
0,32,68.82,DSL,No,Month-to-month,Bank transfer (automatic),1,1.0,2240.53
0,32,126.61,DSL,No,One year,Mailed check,0,2.72,4008.8
0,24,45.86,DSL,No,Two year,Mailed check,0,4.98,1091.7
0,13,97.39,Fiber optic,No,Month-to-month,Credit card (automatic),1,0.01,1322.74
0,37,36.13,DSL,No,Month-to-month,Bank transfer (automatic),0,6.94,1410.52
0,37,134.48,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,0.12,4986.26
0,3,91.16,DSL,No,Month-to-month,Bank transfer (automatic),0,2.72,375.19
0,61,95.15,Fiber optic,No,One year,Mailed check,0,4.5,5783.15
0,9,72.05,DSL,No,One year,Bank transfer (automatic),0,1.24,668.87
0,34,61.07,DSL,Yes,Month-to-month,Credit card (automatic),0,1.2,2007.25
0,22,45.52,DSL,No,One year,Electronic check,1,1.66,1009.91
0,64,92.48,DSL,No,Month-to-month,Electronic check,1,0.65,5956.16
0,24,134.55,DSL,No,Month-to-month,Credit card (automatic),0,0.27,3296.5
0,52,63.17,No,Yes,Two year,Electronic check,1,0.1,3148.56
0,16,125.98,DSL,Yes,Month-to-month,Credit card (automatic),0,3.19,1943.57
0,56,37.85,DSL,No,Month-to-month,Credit card (automatic),0,1.19,2096.33
0,19,132.34,Fiber optic,No,Two year,Mailed check,1,1.78,2400.41
0,24,62.06,Fiber optic,Yes,Month-to-month,Mailed check,1,0.61,1499.5
0,41,65.57,DSL,No,One year,Mailed check,0,2.47,2775.32
0,44,75.54,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.65,3308.37
0,30,106.19,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.05,3228.84
0,64,106.36,DSL,No,Month-to-month,Credit card (automatic),0,0.62,6808.0
1,51,77.55,Fiber optic,No,One year,Mailed check,0,2.85,3913.33
0,20,82.78,DSL,Yes,Two year,Mailed check,0,3.13,1597.27
0,29,23.6,DSL,Yes,One year,Electronic check,0,4.09,718.78
0,2,56.52,No,No,Month-to-month,Mailed check,0,1.04,146.71
1,69,61.52,DSL,No,Month-to-month,Bank transfer (automatic),0,4.71,4247.84
0,42,87.05,DSL,No,Month-to-month,Credit card (automatic),0,1.04,3667.07
0,28,87.0,No,Yes,Month-to-month,Bank transfer (automatic),1,0.25,2529.09
0,2,105.19,Fiber optic,No,Month-to-month,Credit card (automatic),0,1.05,287.74
0,57,106.04,Fiber optic,No,Month-to-month,Electronic check,0,3.04,5979.78
0,32,48.23,Fiber optic,No,Month-to-month,Electronic check,0,2.31,1465.61
0,44,112.42,Fiber optic,No,Two year,Bank transfer (automatic),0,0.85,4980.94
0,68,22.35,Fiber optic,Yes,One year,Electronic check,0,0.36,1441.5
0,31,105.94,DSL,Yes,Month-to-month,Credit card (automatic),1,1.31,3304.59
0,51,32.25,Fiber optic,No,Month-to-month,Electronic check,0,4.02,1696.86
0,63,107.56,DSL,No,Two year,Credit card (automatic),0,0.29,6739.73
0,39,83.25,DSL,No,Two year,Credit card (automatic),0,2.63,3244.45
0,12,72.47,Fiber optic,No,One year,Bank transfer (automatic),0,0.24,901.6
0,28,102.88,Fiber optic,Yes,Month-to-month,Credit card (automatic),1,3.78,2857.27
1,62,24.36,DSL,No,One year,Electronic check,1,1.77,1556.12
0,25,46.82,DSL,No,Two year,Bank transfer (automatic),0,0.17,1158.17
0,58,93.97,Fiber optic,Yes,Month-to-month,Credit card (automatic),0,0.34,5472.54
0,48,121.67,Fiber optic,No,Two year,Credit card (automatic),0,3.92,5764.45
1,52,65.73,No,No,Two year,Credit card (automatic),0,1.06,3421.13
0,30,51.05,Fiber optic,No,Month-to-month,Bank transfer (automatic),0,0.91,1557.35
0,11,82.25,No,Yes,Month-to-month,Credit card (automatic),0,0.09,872.12
0,57,94.68,Fiber optic,No,One year,Bank transfer (automatic),0,0.13,5361.64
0,35,70.41,Fiber optic,No,Month-to-month,Electronic check,0,1.76,2515.26
0,9,125.21,No,Yes,Month-to-month,Bank transfer (automatic),0,2.25,1161.5
1,5,82.81,No,No,Two year,Mailed check,0,3.03,421.73
0,6,24.3,Fiber optic,Yes,Month-to-month,Mailed check,2,1.05,174.46
0,30,46.77,Fiber optic,No,Month-to-month,Credit card (automatic),1,0.6,1321.32
0,71,74.08,DSL,No,Month-to-month,Credit card (automatic),0,1.47,5262.81
0,2,103.73,No,No,Month-to-month,Mailed check,1,1.45,164.0
0,46,46.37,Fiber optic,Yes,One year,Electronic check,0,0.05,2131.16
0,0,137.15,No,Yes,Month-to-month,Bank transfer (automatic),0,4.19,0.0
0,44,58.23,DSL,No,Month-to-month,Mailed check,0,1.54,2591.27
0,53,83.9,DSL,No,Month-to-month,Bank transfer (automatic),0,0.01,4391.67
0,49,22.28,Fiber optic,No,Month-to-month,Electronic check,0,4.81,1222.54
0,6,126.19,No,Yes,Two year,Electronic check,1,4.58,753.05
1,62,114.66,No,Yes,Month-to-month,Mailed check,0,4.38,7083.96
0,14,43.45,DSL,No,Month-to-month,Credit card (automatic),0,3.3,599.5
0,66,131.99,Fiber optic,No,Month-to-month,Electronic check,0,0.31,8625.44
0,29,57.9,DSL,Yes,One year,Electronic check,0,5.67,1673.11
0,67,103.06,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),1,2.15,6949.99
0,35,118.28,Fiber optic,Yes,One year,Bank transfer (automatic),0,1.54,4163.02
0,66,108.91,Fiber optic,Yes,Month-to-month,Mailed check,0,4.29,7162.43
0,4,130.11,No,Yes,Month-to-month,Mailed check,1,0.72,590.62
0,24,123.71,DSL,No,Month-to-month,Bank transfer (automatic),2,4.02,2938.44
0,10,139.35,Fiber optic,No,Month-to-month,Electronic check,0,1.4,1373.3
0,71,41.91,Fiber optic,Yes,Month-to-month,Credit card (automatic),1,1.3,2931.13
0,65,56.57,DSL,No,Month-to-month,Credit card (automatic),1,1.56,3609.93
0,27,96.35,No,No,Month-to-month,Mailed check,0,2.1,2649.16
0,59,107.97,No,No,Month-to-month,Bank transfer (automatic),1,0.88,6334.03
0,9,84.15,DSL,No,One year,Electronic check,1,5.91,766.15
0,49,28.87,Fiber optic,No,Month-to-month,Credit card (automatic),0,0.14,1386.95
0,38,120.99,DSL,No,Month-to-month,Credit card (automatic),0,3.68,4655.53
0,36,135.3,Fiber optic,No,Month-to-month,Credit card (automatic),0,1.61,4918.08
0,62,68.66,Fiber optic,No,One year,Electronic check,0,3.61,4183.02
1,60,46.98,DSL,Yes,Month-to-month,Electronic check,0,0.69,2832.29
1,37,22.32,No,No,Month-to-month,Mailed check,0,2.65,827.41
0,32,48.48,Fiber optic,No,Month-to-month,Mailed check,0,1.44,1598.26
0,44,103.99,No,Yes,Two year,Bank transfer (automatic),2,2.67,4587.75
0,43,129.39,DSL,No,One year,Bank transfer (automatic),0,0.59,5616.32
0,0,31.22,No,No,One year,Bank transfer (automatic),0,3.74,38.84
0,52,86.39,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),0,3.87,4516.48
0,46,103.46,DSL,No,One year,Bank transfer (automatic),0,0.97,4804.8
0,32,53.17,DSL,No,One year,Mailed check,0,0.77,1679.66
1,66,88.39,No,No,Month-to-month,Electronic check,0,1.28,5817.88
0,14,105.83,Fiber optic,Yes,Two year,Credit card (automatic),0,0.34,1555.19
0,13,120.53,Fiber optic,No,Two year,Electronic check,1,1.03,1620.66
0,22,74.3,No,No,Month-to-month,Mailed check,0,3.41,1673.82
0,53,109.74,DSL,Yes,Two year,Credit card (automatic),0,0.68,5840.16
0,7,56.21,Fiber optic,No,Month-to-month,Credit card (automatic),1,2.0,306.64
